player_name,date,league_name,team_name,opponent_name,position,euro_score,prev_mean_euro_score,prev_mean_goals,prev_mean_assists,prev_median_min,prev_starter_rate,is_friendlies,team_rank,team_total_points,opponent_rank,opponent_total_points,fifa_rank_diff,fifa_points_diff
Domagoj Vida,2019-10-10,European Championship Qualifiers,Croatia,Hungary,D,5.5,3.272727272727273,0.09090909090909091,0.0,90.0,1.0,False,8.0,1625.0,50.0,1430.0,-42.0,195.0
Domagoj Vida,2019-10-13,European Championship Qualifiers,Croatia,Wales,D,1.5,3.4583333333333335,0.08333333333333333,0.0,90.0,1.0,False,8.0,1625.0,23.0,1522.0,-15.0,103.0
Domagoj Vida,2020-09-05,UEFA Nations League,Croatia,Portugal,D,1.0,3.3076923076923075,0.07692307692307693,0.0,90.0,1.0,False,6.0,1642.0,7.0,1639.0,-1.0,3.0
Domagoj Vida,2020-09-08,UEFA Nations League,Croatia,France,D,-1.0,3.142857142857143,0.07142857142857142,0.0,90.0,1.0,False,6.0,1642.0,2.0,1733.0,4.0,-91.0
Domagoj Vida,2020-10-07,International Friendlies,Croatia,Switzerland,D,1.5,2.8666666666666667,0.06666666666666667,0.0,90.0,0.9333333333333333,True,8.0,1628.0,15.0,1600.0,-7.0,28.0
Domagoj Vida,2020-10-14,UEFA Nations League,Croatia,France,D,2.0,2.78125,0.0625,0.0,90.0,0.9375,False,8.0,1628.0,2.0,1744.0,6.0,-116.0
Domagoj Vida,2020-11-11,International Friendlies,Croatia,Turkey,D,0.5,2.735294117647059,0.058823529411764705,0.0,90.0,0.9411764705882353,True,9.0,1634.0,33.0,1486.0,-24.0,148.0
Domagoj Vida,2021-03-24,European World Cup Qualifiers,Croatia,Slovenia,D,0.0,2.611111111111111,0.05555555555555555,0.0,90.0,0.9444444444444444,False,11.0,1617.0,62.0,1379.0,-51.0,238.0
Domagoj Vida,2021-03-30,European World Cup Qualifiers,Croatia,Malta,D,4.0,2.473684210526316,0.05263157894736842,0.0,90.0,0.9473684210526315,False,11.0,1617.0,176.0,951.0,-165.0,666.0
Domenico Berardi,2018-10-10,International Friendlies,Italy,Ukraine,F,1.0,1.5,0.0,0.0,31.0,0.0,True,20.0,1526.0,29.0,1483.0,-9.0,43.0
Domenico Berardi,2018-11-17,UEFA Nations League,Italy,Portugal,F,1.0,1.25,0.0,0.0,21.5,0.0,False,19.0,1533.0,7.0,1616.0,12.0,-83.0
Domenico Berardi,2018-11-20,International Friendlies,Italy,USA,F,5.0,1.1666666666666667,0.0,0.0,12.0,0.0,True,19.0,1533.0,23.0,1506.0,-4.0,27.0
Domenico Berardi,2020-10-07,International Friendlies,Italy,Moldova,M,9.0,2.125,0.0,0.0,21.5,0.25,True,12.0,1612.0,175.0,959.0,-163.0,653.0
Domenico Berardi,2020-10-11,UEFA Nations League,Italy,Poland,M,1.0,3.5,0.2,0.0,31.0,0.4,False,12.0,1612.0,19.0,1558.0,-7.0,54.0
Domenico Berardi,2020-11-15,UEFA Nations League,Italy,Poland,M,6.0,3.0833333333333335,0.16666666666666666,0.0,21.5,0.3333333333333333,False,12.0,1612.0,18.0,1568.0,-6.0,44.0
Domenico Berardi,2020-11-18,UEFA Nations League,Italy,Bosnia and Herzegovina,M,11.0,3.5,0.2857142857142857,0.0,26.0,0.2857142857142857,False,12.0,1612.0,51.0,1424.0,-39.0,188.0
Domenico Berardi,2021-03-25,European World Cup Qualifiers,Italy,Northern Ireland,M,9.0,4.4375,0.375,0.0,28.5,0.375,False,10.0,1625.0,45.0,1440.0,-35.0,185.0
Dominic Calvert-Lewin,2020-10-11,UEFA Nations League,England,Belgium,F,4.0,7.5,1.0,0.0,58.0,1.0,False,4.0,1664.0,1.0,1773.0,3.0,-109.0
Dominic Calvert-Lewin,2020-10-14,UEFA Nations League,England,Denmark,F,1.0,5.75,0.5,0.0,62.0,1.0,False,4.0,1664.0,16.0,1593.0,-12.0,71.0
Dominic Calvert-Lewin,2020-11-12,International Friendlies,England,Republic of Ireland,F,8.5,4.166666666666667,0.3333333333333333,0.0,58.0,0.6666666666666666,True,4.0,1669.0,36.0,1467.0,-32.0,202.0
Dominic Calvert-Lewin,2020-11-15,UEFA Nations League,England,Belgium,F,1.0,5.25,0.5,0.0,60.5,0.75,False,4.0,1669.0,1.0,1765.0,3.0,-96.0
Dominic Calvert-Lewin,2021-03-25,European World Cup Qualifiers,England,San Marino,F,13.5,4.4,0.4,0.0,58.0,0.6,False,4.0,1670.0,210.0,810.0,-206.0,860.0
Dominic Calvert-Lewin,2021-03-31,European World Cup Qualifiers,England,Poland,F,1.0,5.916666666666667,0.6666666666666666,0.0,60.5,0.6666666666666666,False,4.0,1670.0,19.0,1559.0,-15.0,111.0
Dominik Livakovic,2018-10-15,International Friendlies,Croatia,Jordan,GK,3.0,7.0,0.0,0.0,90.0,1.0,True,4.0,1634.0,110.0,1189.0,-106.0,445.0
Dominik Livakovic,2019-06-08,European Championship Qualifiers,Croatia,Wales,GK,5.0,5.0,0.0,0.0,90.0,1.0,False,5.0,1621.0,19.0,1539.0,-14.0,82.0
Dominik Livakovic,2019-09-06,European Championship Qualifiers,Croatia,Slovakia,GK,8.0,5.0,0.0,0.0,90.0,1.0,False,7.0,1625.0,31.0,1491.0,-24.0,134.0
Dominik Livakovic,2019-09-09,European Championship Qualifiers,Croatia,Azerbaijan,GK,3.0,5.75,0.0,0.0,90.0,1.0,False,7.0,1625.0,109.0,1188.0,-102.0,437.0
Dominik Livakovic,2019-10-10,European Championship Qualifiers,Croatia,Hungary,GK,7.0,5.2,0.0,0.0,90.0,1.0,False,8.0,1625.0,50.0,1430.0,-42.0,195.0
Dominik Livakovic,2019-10-13,European Championship Qualifiers,Croatia,Wales,GK,3.0,5.5,0.0,0.0,90.0,1.0,False,8.0,1625.0,23.0,1522.0,-15.0,103.0
Dominik Livakovic,2019-11-16,European Championship Qualifiers,Croatia,Slovakia,GK,3.0,5.142857142857143,0.0,0.0,90.0,1.0,False,7.0,1631.0,31.0,1493.0,-24.0,138.0
Dominik Livakovic,2020-09-05,UEFA Nations League,Croatia,Portugal,GK,3.0,4.875,0.0,0.0,90.0,1.0,False,6.0,1642.0,7.0,1639.0,-1.0,3.0
Dominik Livakovic,2020-09-08,UEFA Nations League,Croatia,France,GK,2.0,4.666666666666667,0.0,0.0,90.0,1.0,False,6.0,1642.0,2.0,1733.0,4.0,-91.0
Dominik Livakovic,2020-10-07,International Friendlies,Croatia,Switzerland,GK,4.0,4.4,0.0,0.0,90.0,1.0,True,8.0,1628.0,15.0,1600.0,-7.0,28.0
Dominik Livakovic,2020-10-11,UEFA Nations League,Croatia,Sweden,GK,3.0,4.363636363636363,0.0,0.0,90.0,1.0,False,8.0,1628.0,18.0,1567.0,-10.0,61.0
Dominik Livakovic,2020-10-14,UEFA Nations League,Croatia,France,GK,2.0,4.25,0.0,0.0,90.0,1.0,False,8.0,1628.0,2.0,1744.0,6.0,-116.0
Dominik Livakovic,2020-11-14,UEFA Nations League,Croatia,Sweden,GK,3.0,4.076923076923077,0.0,0.0,90.0,1.0,False,9.0,1634.0,19.0,1558.0,-10.0,76.0
Dominik Livakovic,2020-11-17,UEFA Nations League,Croatia,Portugal,GK,3.0,4.0,0.0,0.0,90.0,1.0,False,9.0,1634.0,5.0,1661.0,4.0,-27.0
Dominik Livakovic,2021-03-24,European World Cup Qualifiers,Croatia,Slovenia,GK,4.0,3.933333333333333,0.0,0.0,90.0,1.0,False,11.0,1617.0,62.0,1379.0,-51.0,238.0
Dominik Livakovic,2021-03-27,European World Cup Qualifiers,Croatia,Cyprus,GK,7.0,3.9375,0.0,0.0,90.0,1.0,False,11.0,1617.0,100.0,1224.0,-89.0,393.0
Dominik Livakovic,2021-03-30,European World Cup Qualifiers,Croatia,Malta,GK,7.0,4.117647058823529,0.0,0.0,90.0,1.0,False,11.0,1617.0,176.0,951.0,-165.0,666.0
Dominik Szoboszlai,2019-03-24,European Championship Qualifiers,Hungary,Croatia,M,3.0,1.0,0.0,0.0,35.0,0.0,False,52.0,1412.0,4.0,1634.0,48.0,-222.0
Dominik Szoboszlai,2019-06-08,European Championship Qualifiers,Hungary,Azerbaijan,M,1.0,2.0,0.0,0.0,50.0,0.5,False,51.0,1419.0,108.0,1202.0,-57.0,217.0
Dominik Szoboszlai,2019-06-11,European Championship Qualifiers,Hungary,Wales,M,7.0,1.6666666666666667,0.0,0.0,58.0,0.6666666666666666,False,51.0,1419.0,19.0,1539.0,32.0,-120.0
Dominik Szoboszlai,2019-09-09,European Championship Qualifiers,Hungary,Slovakia,M,10.0,3.0,0.0,0.0,61.5,0.75,False,45.0,1442.0,31.0,1491.0,14.0,-49.0
Dominik Szoboszlai,2019-10-13,European Championship Qualifiers,Hungary,Azerbaijan,M,7.0,4.4,0.2,0.0,65.0,0.8,False,50.0,1430.0,109.0,1191.0,-59.0,239.0
Dominik Szoboszlai,2019-11-15,International Friendlies,Hungary,Uruguay,M,3.0,4.833333333333333,0.16666666666666666,0.0,70.5,0.8333333333333334,True,50.0,1429.0,5.0,1642.0,45.0,-213.0
Dominik Szoboszlai,2019-11-19,European Championship Qualifiers,Hungary,Wales,M,3.0,4.571428571428571,0.14285714285714285,0.0,68.0,0.8571428571428571,False,50.0,1429.0,24.0,1524.0,26.0,-95.0
Dominik Szoboszlai,2020-09-03,UEFA Nations League,Hungary,Turkey,M,9.0,4.375,0.125,0.0,72.0,0.875,False,52.0,1416.0,29.0,1494.0,23.0,-78.0
Dominik Szoboszlai,2020-09-06,UEFA Nations League,Hungary,Russia,M,6.0,4.888888888888889,0.2222222222222222,0.0,76.0,0.8888888888888888,False,52.0,1416.0,38.0,1470.0,14.0,-54.0
Dominik Szoboszlai,2020-11-12,European Championship Qualifiers,Hungary,Iceland,M,11.0,5.0,0.2,0.0,79.0,0.9,False,47.0,1439.0,39.0,1461.0,8.0,-22.0
Dominik Szoboszlai,2020-11-15,UEFA Nations League,Hungary,Serbia,M,3.0,5.545454545454546,0.2727272727272727,0.0,82.0,0.9090909090909091,False,47.0,1439.0,30.0,1489.0,17.0,-50.0
Donny van de Beek,2019-06-06,UEFA Nations League,Netherlands,England,M,0.0,3.0,0.0,0.0,61.0,1.0,False,16.0,1554.0,4.0,1647.0,12.0,-93.0
Donny van de Beek,2019-06-09,UEFA Nations League,Netherlands,Portugal,M,1.0,1.5,0.0,0.0,56.5,0.5,False,16.0,1554.0,7.0,1607.0,9.0,-53.0
Donny van de Beek,2019-10-10,European Championship Qualifiers,Netherlands,Northern Ireland,M,1.0,1.3333333333333333,0.0,0.0,52.0,0.3333333333333333,False,13.0,1586.0,33.0,1488.0,-20.0,98.0
Donny van de Beek,2019-10-13,European Championship Qualifiers,Netherlands,Belarus,M,3.0,1.25,0.0,0.0,41.0,0.25,False,13.0,1586.0,82.0,1294.0,-69.0,292.0
Donny van de Beek,2019-11-16,European Championship Qualifiers,Netherlands,Northern Ireland,M,4.0,1.6,0.0,0.0,52.0,0.4,False,12.0,1602.0,34.0,1483.0,-22.0,119.0
Donny van de Beek,2020-09-04,UEFA Nations League,Netherlands,Poland,M,1.0,2.0,0.0,0.0,56.5,0.5,False,14.0,1604.0,19.0,1559.0,-5.0,45.0
Donny van de Beek,2020-09-07,UEFA Nations League,Netherlands,Italy,M,2.0,1.8571428571428572,0.0,0.0,52.0,0.42857142857142855,False,14.0,1604.0,13.0,1607.0,1.0,-3.0
Donny van de Beek,2020-10-07,International Friendlies,Netherlands,Mexico,M,3.0,1.875,0.0,0.0,54.5,0.5,True,13.0,1603.0,11.0,1621.0,2.0,-18.0
Donny van de Beek,2020-10-14,UEFA Nations League,Netherlands,Italy,M,8.0,2.0,0.0,0.0,57.0,0.5555555555555556,False,13.0,1603.0,12.0,1612.0,1.0,-9.0
Donny van de Beek,2020-11-11,International Friendlies,Netherlands,Spain,M,7.0,2.6,0.1,0.0,59.0,0.6,True,15.0,1596.0,6.0,1639.0,9.0,-43.0
Donny van de Beek,2020-11-15,UEFA Nations League,Netherlands,Bosnia and Herzegovina,M,1.0,3.0,0.18181818181818182,0.0,61.0,0.6363636363636364,False,15.0,1596.0,51.0,1424.0,-36.0,172.0
Donny van de Beek,2020-11-18,UEFA Nations League,Netherlands,Poland,M,1.0,2.8333333333333335,0.16666666666666666,0.0,59.0,0.5833333333333334,False,15.0,1596.0,18.0,1568.0,-3.0,28.0
Donny van de Beek,2021-03-27,European World Cup Qualifiers,Netherlands,Latvia,M,1.0,2.6923076923076925,0.15384615384615385,0.0,57.0,0.5384615384615384,False,14.0,1609.0,136.0,1082.0,-122.0,527.0
Donny van de Beek,2021-03-30,European World Cup Qualifiers,Netherlands,Gibraltar,M,6.0,2.5714285714285716,0.14285714285714285,0.0,54.5,0.5,False,14.0,1609.0,195.0,888.0,-181.0,721.0
Donyell Malen,2019-09-09,European Championship Qualifiers,Netherlands,Estonia,F,3.5,7.0,1.0,0.0,32.0,0.0,False,16.0,1569.0,100.0,1228.0,-84.0,341.0
Donyell Malen,2019-10-10,European Championship Qualifiers,Netherlands,Northern Ireland,F,4.0,5.25,0.5,0.0,47.5,0.5,False,13.0,1586.0,33.0,1488.0,-20.0,98.0
Donyell Malen,2019-10-13,European Championship Qualifiers,Netherlands,Belarus,F,4.5,4.833333333333333,0.3333333333333333,0.3333333333333333,32.0,0.3333333333333333,False,13.0,1586.0,82.0,1294.0,-69.0,292.0
Donyell Malen,2020-10-11,UEFA Nations League,Netherlands,Bosnia and Herzegovina,F,4.0,4.75,0.25,0.25,47.5,0.5,False,13.0,1603.0,50.0,1426.0,-37.0,177.0
Donyell Malen,2020-11-18,UEFA Nations League,Netherlands,Poland,F,5.0,4.6,0.2,0.2,63.0,0.6,False,15.0,1596.0,18.0,1568.0,-3.0,28.0
Donyell Malen,2021-03-24,European World Cup Qualifiers,Netherlands,Turkey,F,6.0,4.666666666666667,0.16666666666666666,0.16666666666666666,66.0,0.6666666666666666,False,14.0,1609.0,32.0,1487.0,-18.0,122.0
Donyell Malen,2021-03-30,European World Cup Qualifiers,Netherlands,Gibraltar,F,7.5,4.857142857142857,0.14285714285714285,0.14285714285714285,69.0,0.7142857142857143,False,14.0,1609.0,195.0,888.0,-181.0,721.0
Dorukhan Tokoz,2019-03-25,European Championship Qualifiers,Turkey,Moldova,M,7.0,1.0,0.0,0.0,25.0,0.0,False,41.0,1443.0,170.0,979.0,-129.0,464.0
Dorukhan Tokoz,2019-06-02,International Friendlies,Turkey,Uzbekistan,M,6.0,4.0,0.0,0.0,54.5,0.5,True,39.0,1457.0,85.0,1279.0,-46.0,178.0
Dorukhan Tokoz,2019-06-08,European Championship Qualifiers,Turkey,France,M,7.0,4.666666666666667,0.0,0.0,83.0,0.6666666666666666,False,39.0,1457.0,2.0,1734.0,37.0,-277.0
Dorukhan Tokoz,2019-06-11,European Championship Qualifiers,Turkey,Iceland,M,7.0,5.25,0.0,0.25,83.5,0.75,False,39.0,1457.0,40.0,1450.0,-1.0,7.0
Dorukhan Tokoz,2019-09-10,European Championship Qualifiers,Turkey,Moldova,M,10.0,5.6,0.2,0.2,84.0,0.8,False,37.0,1467.0,171.0,985.0,-134.0,482.0
Dorukhan Tokoz,2020-10-07,International Friendlies,Turkey,Germany,M,1.0,6.333333333333333,0.16666666666666666,0.3333333333333333,84.5,0.8333333333333334,True,32.0,1485.0,14.0,1602.0,18.0,-117.0
Dorukhan Tokoz,2020-11-11,International Friendlies,Turkey,Croatia,M,2.0,5.571428571428571,0.14285714285714285,0.2857142857142857,84.0,0.7142857142857143,True,33.0,1486.0,9.0,1634.0,24.0,-148.0
Dries Mertens,2018-09-11,UEFA Nations League,Belgium,Iceland,F,6.0,3.5,0.0,0.0,45.0,1.0,False,,,,,,
Dries Mertens,2018-10-12,UEFA Nations League,Belgium,Switzerland,F,8.5,4.75,0.0,0.5,67.5,1.0,False,1.0,1729.0,8.0,1598.0,-7.0,131.0
Dries Mertens,2018-10-16,International Friendlies,Belgium,Netherlands,F,7.0,6.0,0.0,0.6666666666666666,89.0,1.0,True,1.0,1729.0,17.0,1540.0,-16.0,189.0
Dries Mertens,2018-11-15,UEFA Nations League,Belgium,Iceland,F,3.5,6.25,0.25,0.5,67.0,1.0,False,1.0,1733.0,36.0,1458.0,-35.0,275.0
Dries Mertens,2018-11-18,UEFA Nations League,Belgium,Switzerland,F,4.0,5.7,0.2,0.4,75.0,1.0,False,1.0,1733.0,8.0,1598.0,-7.0,135.0
Dries Mertens,2019-03-21,European Championship Qualifiers,Belgium,Russia,M,2.0,5.416666666666667,0.16666666666666666,0.3333333333333333,82.0,1.0,False,1.0,1727.0,50.0,1424.0,-49.0,303.0
Dries Mertens,2019-03-24,European Championship Qualifiers,Belgium,Cyprus,M,2.0,4.928571428571429,0.14285714285714285,0.2857142857142857,89.0,1.0,False,1.0,1727.0,87.0,1276.0,-86.0,451.0
Dries Mertens,2019-06-08,European Championship Qualifiers,Belgium,Kazakhstan,M,15.0,4.5625,0.125,0.25,82.0,1.0,False,1.0,1737.0,116.0,1171.0,-115.0,566.0
Dries Mertens,2019-06-11,European Championship Qualifiers,Belgium,Scotland,M,4.0,5.722222222222222,0.2222222222222222,0.3333333333333333,89.0,1.0,False,1.0,1737.0,44.0,1430.0,-43.0,307.0
Dries Mertens,2019-09-06,European Championship Qualifiers,Belgium,San Marino,M,6.0,5.55,0.2,0.4,82.0,0.9,False,1.0,1746.0,211.0,839.0,-210.0,907.0
Dries Mertens,2019-09-09,European Championship Qualifiers,Belgium,Scotland,M,7.0,5.590909090909091,0.2727272727272727,0.36363636363636365,75.0,0.8181818181818182,False,1.0,1746.0,48.0,1433.0,-47.0,313.0
Dries Mertens,2019-10-10,European Championship Qualifiers,Belgium,San Marino,M,6.0,5.708333333333333,0.25,0.3333333333333333,82.0,0.8333333333333334,False,1.0,1752.0,210.0,835.0,-209.0,917.0
Dries Mertens,2019-10-13,European Championship Qualifiers,Belgium,Kazakhstan,M,7.0,5.730769230769231,0.23076923076923078,0.3076923076923077,75.0,0.8461538461538461,False,1.0,1752.0,116.0,1169.0,-115.0,583.0
Dries Mertens,2019-11-16,European Championship Qualifiers,Belgium,Russia,M,2.0,5.821428571428571,0.21428571428571427,0.2857142857142857,76.5,0.8571428571428571,False,1.0,1755.0,37.0,1474.0,-36.0,281.0
Dries Mertens,2020-09-05,UEFA Nations League,Belgium,Denmark,M,12.0,5.566666666666666,0.2,0.26666666666666666,75.0,0.8666666666666667,False,1.0,1765.0,16.0,1598.0,-15.0,167.0
Dries Mertens,2020-09-08,UEFA Nations League,Belgium,Iceland,M,11.0,5.96875,0.25,0.3125,76.5,0.875,False,1.0,1765.0,39.0,1465.0,-38.0,300.0
Dries Mertens,2020-11-15,UEFA Nations League,Belgium,England,M,9.0,6.264705882352941,0.29411764705882354,0.29411764705882354,78.0,0.8823529411764706,False,1.0,1765.0,4.0,1669.0,-3.0,96.0
Dries Mertens,2020-11-18,UEFA Nations League,Belgium,Denmark,M,2.0,6.416666666666667,0.3333333333333333,0.2777777777777778,79.0,0.8888888888888888,False,1.0,1765.0,13.0,1610.0,-12.0,155.0
Dries Mertens,2021-03-24,European World Cup Qualifiers,Belgium,Wales,M,6.0,6.184210526315789,0.3157894736842105,0.2631578947368421,80.0,0.8947368421052632,False,1.0,1780.0,18.0,1562.0,-17.0,218.0
Dries Mertens,2021-03-27,European World Cup Qualifiers,Belgium,Czech Republic,F,3.0,6.175,0.3,0.25,81.5,0.9,False,1.0,1780.0,42.0,1456.0,-41.0,324.0
Duje Caleta-Car,2019-11-16,European Championship Qualifiers,Croatia,Slovakia,D,1.5,3.0,0.0,0.0,90.0,1.0,False,7.0,1631.0,31.0,1493.0,-24.0,138.0
Duje Caleta-Car,2020-09-08,UEFA Nations League,Croatia,France,D,-0.5,2.25,0.0,0.0,90.0,1.0,False,6.0,1642.0,2.0,1733.0,4.0,-91.0
Duje Caleta-Car,2020-10-07,International Friendlies,Croatia,Switzerland,D,3.0,1.3333333333333333,0.0,0.0,90.0,1.0,True,8.0,1628.0,15.0,1600.0,-7.0,28.0
Duje Caleta-Car,2020-10-11,UEFA Nations League,Croatia,Sweden,D,2.0,1.75,0.0,0.0,90.0,1.0,False,8.0,1628.0,18.0,1567.0,-10.0,61.0
Duje Caleta-Car,2020-11-11,International Friendlies,Croatia,Turkey,D,0.5,1.8,0.0,0.0,90.0,1.0,True,9.0,1634.0,33.0,1486.0,-24.0,148.0
Duje Caleta-Car,2020-11-14,UEFA Nations League,Croatia,Sweden,D,0.5,1.5833333333333333,0.0,0.0,90.0,0.8333333333333334,False,9.0,1634.0,19.0,1558.0,-10.0,76.0
Duje Caleta-Car,2021-03-27,European World Cup Qualifiers,Croatia,Cyprus,D,4.0,1.4285714285714286,0.0,0.0,90.0,0.8571428571428571,False,11.0,1617.0,100.0,1224.0,-89.0,393.0
Duje Caleta-Car,2021-03-30,European World Cup Qualifiers,Croatia,Malta,D,6.0,1.75,0.0,0.0,90.0,0.875,False,11.0,1617.0,176.0,951.0,-165.0,666.0
Dusan Kuciak,2021-03-27,European World Cup Qualifiers,Slovakia,Malta,GK,2.0,3.0,0.0,0.0,90.0,1.0,False,34.0,1478.0,176.0,951.0,-142.0,527.0
Dusan Kuciak,2021-03-30,European World Cup Qualifiers,Slovakia,Russia,GK,3.0,2.5,0.0,0.0,90.0,1.0,False,34.0,1478.0,39.0,1461.0,-5.0,17.0
Dylan Levitt,2020-10-08,International Friendlies,Wales,England,M,0.0,7.0,0.0,0.0,90.0,1.0,True,21.0,1550.0,4.0,1664.0,17.0,-114.0
Dylan Levitt,2020-10-11,UEFA Nations League,Wales,Republic of Ireland,M,1.0,3.5,0.0,0.0,67.5,0.5,False,21.0,1550.0,37.0,1475.0,-16.0,75.0
Dylan Levitt,2020-10-14,UEFA Nations League,Wales,Bulgaria,M,1.0,2.6666666666666665,0.0,0.0,45.0,0.3333333333333333,False,21.0,1550.0,60.0,1378.0,-39.0,172.0
Dylan Levitt,2020-11-12,International Friendlies,Wales,USA,M,4.0,2.25,0.0,0.0,34.0,0.25,True,20.0,1550.0,22.0,1542.0,-2.0,8.0
Dylan Levitt,2021-03-27,International Friendlies,Wales,Mexico,M,2.0,2.6,0.0,0.0,45.0,0.4,True,18.0,1562.0,9.0,1632.0,9.0,-70.0
Dávid Miklós Sigér,2020-09-06,UEFA Nations League,Hungary,Russia,M,1.0,2.0,0.0,0.0,60.0,1.0,False,52.0,1416.0,38.0,1470.0,14.0,-54.0
Dávid Miklós Sigér,2020-10-08,European Championship Qualifiers,Hungary,Bulgaria,M,3.0,1.5,0.0,0.0,52.5,1.0,False,52.0,1418.0,60.0,1378.0,-8.0,40.0
Dávid Miklós Sigér,2020-10-14,UEFA Nations League,Hungary,Russia,M,4.0,2.0,0.0,0.0,60.0,1.0,False,52.0,1418.0,32.0,1485.0,20.0,-67.0
Dávid Miklós Sigér,2020-11-12,European Championship Qualifiers,Hungary,Iceland,M,4.0,2.5,0.0,0.0,75.0,1.0,False,47.0,1439.0,39.0,1461.0,8.0,-22.0
Dávid Miklós Sigér,2020-11-15,UEFA Nations League,Hungary,Serbia,M,4.0,2.8,0.0,0.2,60.0,0.8,False,47.0,1439.0,30.0,1489.0,17.0,-50.0
Dávid Miklós Sigér,2020-11-18,UEFA Nations League,Hungary,Turkey,M,12.0,3.0,0.0,0.16666666666666666,59.0,0.8333333333333334,False,47.0,1439.0,33.0,1486.0,14.0,-47.0
Dávid Miklós Sigér,2021-03-25,European World Cup Qualifiers,Hungary,Poland,M,1.0,4.285714285714286,0.14285714285714285,0.14285714285714285,60.0,0.8571428571428571,False,40.0,1460.0,19.0,1559.0,21.0,-99.0
Dávid Miklós Sigér,2021-03-28,European World Cup Qualifiers,Hungary,San Marino,M,7.0,3.875,0.125,0.125,59.0,0.75,False,40.0,1460.0,210.0,810.0,-170.0,650.0
Dávid Miklós Sigér,2021-03-31,European World Cup Qualifiers,Hungary,Andorra,M,1.0,4.222222222222222,0.1111111111111111,0.1111111111111111,60.0,0.7777777777777778,False,40.0,1460.0,151.0,1048.0,-111.0,412.0
Dávid Strelec,2021-03-27,European World Cup Qualifiers,Slovakia,Malta,F,7.0,1.0,0.0,0.0,7.0,0.0,False,34.0,1478.0,176.0,951.0,-142.0,527.0
Dávid Strelec,2021-03-30,European World Cup Qualifiers,Slovakia,Russia,F,1.0,4.0,0.5,0.0,26.0,0.0,False,34.0,1478.0,39.0,1461.0,-5.0,17.0
Dénes Dibusz,2019-11-15,International Friendlies,Hungary,Uruguay,GK,3.0,7.0,0.0,0.0,90.0,1.0,True,50.0,1429.0,5.0,1642.0,45.0,-213.0
Dénes Dibusz,2020-10-14,UEFA Nations League,Hungary,Russia,GK,7.0,5.0,0.0,0.0,90.0,1.0,False,52.0,1418.0,32.0,1485.0,20.0,-67.0
Dénes Dibusz,2020-11-15,UEFA Nations League,Hungary,Serbia,GK,4.0,5.666666666666667,0.0,0.0,90.0,1.0,False,47.0,1439.0,30.0,1489.0,17.0,-50.0
Dénes Dibusz,2020-11-18,UEFA Nations League,Hungary,Turkey,GK,7.0,5.25,0.0,0.0,90.0,1.0,False,47.0,1439.0,33.0,1486.0,14.0,-47.0
Dénes Dibusz,2021-03-28,European World Cup Qualifiers,Hungary,San Marino,GK,7.0,5.6,0.0,0.0,90.0,1.0,False,40.0,1460.0,210.0,810.0,-170.0,650.0
Dénes Dibusz,2021-03-31,European World Cup Qualifiers,Hungary,Andorra,GK,3.0,5.833333333333333,0.0,0.0,90.0,1.0,False,40.0,1460.0,151.0,1048.0,-111.0,412.0
Eden Hazard,2018-09-11,UEFA Nations League,Belgium,Iceland,M,12.0,13.0,1.0,1.0,56.0,1.0,False,,,,,,
Eden Hazard,2018-10-12,UEFA Nations League,Belgium,Switzerland,M,6.0,12.5,1.0,0.5,72.5,1.0,False,1.0,1729.0,8.0,1598.0,-7.0,131.0
Eden Hazard,2018-10-16,International Friendlies,Belgium,Netherlands,M,5.0,10.333333333333334,0.6666666666666666,0.3333333333333333,89.0,1.0,True,1.0,1729.0,17.0,1540.0,-16.0,189.0
Eden Hazard,2018-11-15,UEFA Nations League,Belgium,Iceland,M,7.0,9.0,0.5,0.25,72.5,1.0,False,1.0,1733.0,36.0,1458.0,-35.0,275.0
Eden Hazard,2018-11-18,UEFA Nations League,Belgium,Switzerland,M,6.0,8.6,0.4,0.2,75.0,1.0,False,1.0,1733.0,8.0,1598.0,-7.0,135.0
Eden Hazard,2019-03-21,European Championship Qualifiers,Belgium,Russia,M,16.0,8.166666666666666,0.3333333333333333,0.16666666666666666,82.0,1.0,False,1.0,1727.0,50.0,1424.0,-49.0,303.0
Eden Hazard,2019-03-24,European Championship Qualifiers,Belgium,Cyprus,M,12.0,9.285714285714286,0.5714285714285714,0.14285714285714285,89.0,1.0,False,1.0,1727.0,87.0,1276.0,-86.0,451.0
Eden Hazard,2019-06-08,European Championship Qualifiers,Belgium,Kazakhstan,M,10.0,9.625,0.625,0.125,89.5,1.0,False,1.0,1737.0,116.0,1171.0,-115.0,566.0
Eden Hazard,2019-06-11,European Championship Qualifiers,Belgium,Scotland,M,10.0,9.666666666666666,0.5555555555555556,0.2222222222222222,90.0,1.0,False,1.0,1737.0,44.0,1430.0,-43.0,307.0
Eden Hazard,2019-10-10,European Championship Qualifiers,Belgium,San Marino,M,13.0,9.7,0.5,0.3,90.0,1.0,False,1.0,1752.0,210.0,835.0,-209.0,917.0
Eden Hazard,2019-10-13,European Championship Qualifiers,Belgium,Kazakhstan,M,10.0,10.0,0.45454545454545453,0.45454545454545453,90.0,1.0,False,1.0,1752.0,116.0,1169.0,-115.0,583.0
