player,date,league_name,team_name,opponent_name,fantasy_points,min,position,goals,assists,shots,shots_on_goal,crosses,fouls_drawn,fouls_committed,tackles_won,interceptions,yellow_cards,red_cards,penalty_kick_miss,clean_sheet,goals_allowed,accurate_passes,shots_assisted,shootout_goals,shootout_misses,game_started,year,month,day,saves,wins,penalty_kick_saved,shootout_saves,points,is_star_of_match
Ilkay Gündogan,2021-06-15 21:00:00,European Championship 2020,Germany,France,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,2.0,0
Frenkie de Jong,2021-06-13 21:00:00,European Championship 2020,Netherlands,Ukraine,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,2.0,0
Toni Kroos,2021-06-15 21:00:00,European Championship 2020,Germany,France,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,2.0,0
Roman Yaremchuk,2021-06-13 21:00:00,European Championship 2020,Ukraine,Netherlands,0.0,90,F,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,9.0,1
Hans Vanaken,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Josip Brekalo,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Ruslan Malinovskiy,2021-06-13 21:00:00,European Championship 2020,Ukraine,Netherlands,0.0,90,M,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,5.0,0
Ante Budimir,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Piotr Zielinski,2021-06-14 18:00:00,European Championship 2020,Poland,Slovakia,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Pedro Gonçalves,2021-06-15 18:00:00,European Championship 2020,Portugal,Hungary,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,0.0,0
Antonin Barak,2021-06-14 15:00:00,European Championship 2020,Czech Republic,Scotland,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,0.0,0
Vladimir Weiss,2021-06-14 18:00:00,European Championship 2020,Slovakia,Poland,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,0.0,0
Jéremy Doku,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Steven Zuber,2021-06-12 15:00:00,European Championship 2020,Switzerland,Wales,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Kasper Dolberg,2021-06-12 18:00:00,European Championship 2020,Denmark,Finland,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Marko Arnautovic,2021-06-13 18:00:00,European Championship 2020,Austria,North Macedonia,0.0,90,F,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,5.0,0
Wout Weghorst,2021-06-13 21:00:00,European Championship 2020,Netherlands,Ukraine,0.0,90,F,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,6.0,0
Mason Mount,2021-06-13 15:00:00,European Championship 2020,England,Croatia,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,3.0,0
Federico Chiesa,2021-06-11 21:00:00,European Championship 2020,Italy,Turkey,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,11,0.0,0.0,0.0,0.0,1.0,0
Xherdan Shaqiri,2021-06-12 15:00:00,European Championship 2020,Switzerland,Wales,0.0,90,M,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,12,0.0,0.0,0.0,0.0,6.0,1
Robert Skov,2021-06-12 18:00:00,European Championship 2020,Denmark,Finland,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Christian Benteke,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Steven Berghuis,2021-06-13 21:00:00,European Championship 2020,Netherlands,Ukraine,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Dejan Kulusevski,2021-06-14 21:00:00,European Championship 2020,Sweden,Spain,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,0.0,0
Louis Schaub,2021-06-13 18:00:00,European Championship 2020,Austria,North Macedonia,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Wissam Ben Yedder,2021-06-15 21:00:00,European Championship 2020,France,Germany,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,0.0,0
Yannick Carrasco,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,12,0.0,0.0,0.0,0.0,3.0,0
Ryan Christie,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Ante Rebic,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,90,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,2.0,0
Nicolò Barella,2021-06-11 21:00:00,European Championship 2020,Italy,Turkey,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,11,0.0,0.0,0.0,0.0,3.0,0
Dominic Calvert-Lewin,2021-06-13 15:00:00,European Championship 2020,England,Croatia,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Cengiz Ünder,2021-06-11 21:00:00,European Championship 2020,Turkey,Italy,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,11,0.0,0.0,0.0,0.0,1.0,0
Michael Krmencik,2021-06-14 15:00:00,European Championship 2020,Czech Republic,Scotland,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Robert Mak,2021-06-14 18:00:00,European Championship 2020,Slovakia,Poland,0.0,90,M,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,5.0,0
Quincy Promes,2021-06-13 21:00:00,European Championship 2020,Netherlands,Ukraine,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Aleksandar Trajkovski,2021-06-13 18:00:00,European Championship 2020,North Macedonia,Austria,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Viktor Claesson,2021-06-14 21:00:00,European Championship 2020,Sweden,Spain,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Dani Olmo,2021-06-14 21:00:00,European Championship 2020,Spain,Sweden,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,3.0,0
Corentin Tolisso,2021-06-15 21:00:00,European Championship 2020,France,Germany,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,1.0,0
Christoph Baumgartner,2021-06-13 18:00:00,European Championship 2020,Austria,North Macedonia,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Koke,2021-06-14 21:00:00,European Championship 2020,Spain,Sweden,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,3.0,0
Teemu Pukki,2021-06-12 18:00:00,European Championship 2020,Finland,Denmark,0.0,90,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,12,0.0,0.0,0.0,0.0,2.0,0
Lucas Hernández,2021-06-15 21:00:00,European Championship 2020,France,Germany,0.0,90,D,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,9.0,1
Tomas Soucek,2021-06-14 15:00:00,European Championship 2020,Czech Republic,Scotland,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,3.0,0
Stuart Armstrong,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Karol Linetty,2021-06-14 18:00:00,European Championship 2020,Poland,Slovakia,0.0,90,M,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,7.0,0
Pablo Sarabia,2021-06-14 21:00:00,European Championship 2020,Spain,Sweden,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Andrej Kramaric,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,90,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,2.0,0
Nikola Vlasic,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Rafa Silva,2021-06-15 18:00:00,European Championship 2020,Portugal,Hungary,0.0,90,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,9.0,0
Adrien Rabiot,2021-06-15 21:00:00,European Championship 2020,France,Germany,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,3.0,0
Ivan Trickovski,2021-06-13 18:00:00,European Championship 2020,North Macedonia,Austria,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Andreas Skov Olsen,2021-06-12 18:00:00,European Championship 2020,Denmark,Finland,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,1.0,0
Aleksey Miranchuk,2021-06-12 21:00:00,European Championship 2020,Russia,Belgium,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,1.0,0
Lyndon Dykes,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,90,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Youri Tielemans,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,12,0.0,0.0,0.0,0.0,3.0,0
Gerard Moreno,2021-06-14 21:00:00,European Championship 2020,Spain,Sweden,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Matej Vydra,2021-06-14 15:00:00,European Championship 2020,Czech Republic,Scotland,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Ondrej Duda,2021-06-14 18:00:00,European Championship 2020,Slovakia,Poland,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Daler Kuzyaev,2021-06-12 21:00:00,European Championship 2020,Russia,Belgium,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,1.0,0
Marcelo Brozovic,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Raphael Guerreiro,2021-06-15 18:00:00,European Championship 2020,Portugal,Hungary,0.0,90,D,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,12.0,1
Kenan Karaman,2021-06-11 21:00:00,European Championship 2020,Turkey,Italy,0.0,90,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,2021,6,11,0.0,0.0,0.0,0.0,2.0,0
Daniel James,2021-06-12 15:00:00,European Championship 2020,Wales,Switzerland,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,12,0.0,0.0,0.0,0.0,2.0,0
Ryan Fraser,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Che Adams,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Kevin Nisbet,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Goran Pandev,2021-06-13 18:00:00,European Championship 2020,North Macedonia,Austria,0.0,90,F,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,2021,6,13,0.0,0.0,0.0,0.0,6.0,0
David Brooks,2021-06-12 15:00:00,European Championship 2020,Wales,Switzerland,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,1.0,0
Kieffer Moore,2021-06-12 15:00:00,European Championship 2020,Wales,Switzerland,0.0,90,F,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,12,0.0,0.0,0.0,0.0,5.0,0
Dennis Praet,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,1.0,0
Mateusz Klich,2021-06-14 18:00:00,European Championship 2020,Poland,Slovakia,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Roland Sallai,2021-06-15 18:00:00,European Championship 2020,Hungary,Portugal,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,2021,6,15,0.0,0.0,0.0,0.0,2.0,0
Mislav Orsic,2021-06-13 15:00:00,European Championship 2020,Croatia,England,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Ruben Vargas,2021-06-12 15:00:00,European Championship 2020,Switzerland,Wales,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Leandro Trossard,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Jakub Pesek,2021-06-14 15:00:00,European Championship 2020,Czech Republic,Scotland,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,0.0,0
Bukayo Saka,2021-06-13 15:00:00,European Championship 2020,England,Croatia,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Michy Batshuayi,2021-06-12 21:00:00,European Championship 2020,Belgium,Russia,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Donny van de Beek,2021-06-13 21:00:00,European Championship 2020,Netherlands,Ukraine,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Leon Goretzka,2021-06-15 21:00:00,European Championship 2020,Germany,France,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,0.0,0
Karim Onisiwo,2021-06-13 18:00:00,European Championship 2020,Austria,North Macedonia,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Marco Verratti,2021-06-11 21:00:00,European Championship 2020,Italy,Turkey,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,11,0.0,0.0,0.0,0.0,0.0,0
Valentino Lazaro,2021-06-13 18:00:00,European Championship 2020,Austria,North Macedonia,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Admir Mehmedi,2021-06-12 15:00:00,European Championship 2020,Switzerland,Wales,0.0,0,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Thomas Lemar,2021-06-15 21:00:00,European Championship 2020,France,Germany,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,0.0,0
Viktor Tsygankov,2021-06-13 21:00:00,European Championship 2020,Ukraine,Netherlands,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Gonçalo Guedes,2021-06-15 18:00:00,European Championship 2020,Portugal,Hungary,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,0.0,0
Alessandro Schöpf,2021-06-13 18:00:00,European Championship 2020,Austria,North Macedonia,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,0.0,0
Karol Swiderski,2021-06-14 18:00:00,European Championship 2020,Poland,Slovakia,0.0,59,F,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Mathias Jensen,2021-06-12 18:00:00,European Championship 2020,Denmark,Finland,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,1.0,0
Tyler Roberts,2021-06-12 15:00:00,European Championship 2020,Wales,Switzerland,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,12,0.0,0.0,0.0,0.0,0.0,0
Lukas Haraslin,2021-06-14 18:00:00,European Championship 2020,Slovakia,Poland,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Joshua Kimmich,2021-06-15 21:00:00,European Championship 2020,Germany,France,0.0,59,D,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,15,0.0,0.0,0.0,0.0,1.0,0
Scott McTominay,2021-06-14 15:00:00,European Championship 2020,Scotland,Czech Republic,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,2.0,0
Tomas Suslov,2021-06-14 18:00:00,European Championship 2020,Slovakia,Poland,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Ján Greguš,2021-06-14 18:00:00,European Championship 2020,Slovakia,Poland,0.0,59,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2021,6,14,0.0,0.0,0.0,0.0,1.0,0
Matteo Pessina,2021-06-11 21:00:00,European Championship 2020,Italy,Turkey,0.0,0,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2021,6,11,0.0,0.0,0.0,0.0,0.0,0
Oleksandr Zubkov,2021-06-13 21:00:00,European Championship 2020,Ukraine,Netherlands,0.0,59,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2021,6,13,0.0,0.0,0.0,0.0,1.0,0
Jakub Jankto,2021-06-14 15:00:00,European Championship 2020,Czech Republic,Scotland,0.0,90,M,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2021,6,14,0.0,0.0,0.0,0.0,3.0,0
